"","MONTH","WKDY_IM","HOUR_IM","REL_ROAD","LGTCON_IM","WEATHR_IM","VTRAFWAY","VSURCOND","VTRAFCON","SPEEDREL","PCRASH1_IM","PBSEX","PBCWALK","PBSWALK","PEDPOS","MOTMAN","PEDCGP","MDRDSTRD","DRIMPAIR","MVISOBSC","MTM_CRSH","NMIMPAIR","MPR_ACT","INJ_SEV","PBAGE","BDYcats","SPcats","LIMcats"
"9260","wint","sun","nightLate","onRoad","darkNotLgt","cloud","twoWayDivide","dry","none","unk","unk","male","0","0","unk","unk","990","no","no","no","0","tempImpair","9","TRUE","16_30","auto","0_5","70"
"9261","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","yes","1","notImpair","3","FALSE","31_45","utility","15_20","20"
"9262","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","yes","12","notImpair","3","FALSE","31_45","utility","15_20","20"
"9263","wint","wkday","nightEarly","offRoad","darkLgt","rain","unk","wet","lightSignal","yes","11","male","0","0","unk","unk","800","no","no","no","0","notImpair","99","FALSE","46_60","auto","unk","unk"
"9264","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","2","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9265","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","3","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9266","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","12","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9267","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","2","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9268","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","11","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9269","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","3","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9270","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","11","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9271","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","female","1","0","lane","straight","740","no","no","no","12","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9272","spring","fri","morn","onRoad","day","cloud","twoWayDivide","dry","none","no","11","female","0","0","shoulder","unk","460","no","no","yes","19","notImpair","3","FALSE","46_60","utility","unk","35"
"9273","spring","wkday","aftern","offRoad","day","cloud","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","350","no","no","no","0","notImpair","9","TRUE","75plus","utility","unk","25"
"9274","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","female","0","0","unk","left","790","yes","no","no","0","notImpair","3","FALSE","31_45","vanLight","unk","unk"
"9275","wint","fri","morn","onRoad","day","clear","unk","wet","lightSignal","no","11","male","0","0","crossWalk","left","790","yes","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"9276","wint","wkday","nightEarly","onRoad","darkLgt","rain","twoWayNoDivide","wet","none","no","1","male","0","0","lane","straight","750","no","no","yes","2","notImpair","3","TRUE","unk","lightTruck","unk","35"
"9277","wint","wkday","nightEarly","onRoad","darkLgt","rain","twoWayNoDivide","wet","none","no","1","male","0","0","lane","straight","750","no","no","yes","12","notImpair","3","TRUE","unk","lightTruck","unk","35"
"9278","wint","wkday","nightEarly","onRoad","darkLgt","rain","twoWayNoDivide","wet","none","no","1","male","0","0","lane","straight","750","no","no","yes","19","notImpair","3","TRUE","unk","lightTruck","unk","35"
"9279","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","yes","14","female","0","0","lane","unk","990","yes","no","yes","0","notImpair","3","TRUE","16_30","motorcycle","unk","25"
"9283","wint","sat","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","11","female","0","1","crossWalk","left","790","no","no","yes","0","notImpair","3","FALSE","16_30","auto","5_10","25"
"9284","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","wet","lightSignal","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","TRUE","16_30","auto","unk","unk"
"9285","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","wet","lightSignal","no","1","male","0","0","lane","unk","740","no","no","no","12","notImpair","3","TRUE","16_30","auto","unk","unk"
"9286","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","wet","lightSignal","no","1","male","0","0","lane","unk","740","no","no","no","2","notImpair","3","TRUE","16_30","auto","unk","unk"
"9287","wint","sat","nightEarly","onRoad","darkLgt","cloud","twoWayNoDivide","wet","none","no","1","female","0","0","lane","unk","750","no","no","no","4","tempImpair","3","TRUE","31_45","auto","30_35","40"
"9288","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","61_75","auto","unk","40"
"9289","wint","wkday","morn","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","4","male","0","0","inters","unk","340","no","no","yes","4","notImpair","3","FALSE","0_15","lightTruck","unk","15"
"9290","wint","wkday","morn","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","4","male","0","0","inters","unk","340","no","no","yes","11","notImpair","3","FALSE","0_15","lightTruck","unk","15"
"9291","wint","wkday","morn","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","no","0","notImpair","5","FALSE","unk","lightTruck","unk","55"
"9292","wint","wkday","aftern","onRoad","darkNotLgt","rain","unk","wet","none","yes","11","female","0","1","shoulder","unk","460","no","no","yes","0","notImpair","3","TRUE","16_30","utility","unk","25"
"9293","wint","wkday","morn","onRoad","day","cloud","ramp","wet","lightSignal","no","14","female","1","0","crossWalk","straight","750","no","no","no","0","notImpair","3","FALSE","31_45","auto","10_15","45"
"9294","wint","wkday","aftern","onRoad","darkNotLgt","clear","nonTraffic","unk","none","no","11","female","0","1","shoulder","unk","460","yes","no","no","0","notImpair","3","FALSE","46_60","vanLight","unk","none"
"9295","wint","sat","aftern","onRoad","day","snow","unk","unk","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","46_60","utility","unk","unk"
"9296","wint","sat","aftern","onRoad","day","snow","unk","unk","none","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","46_60","utility","unk","unk"
"9297","wint","sat","aftern","onRoad","day","snow","unk","unk","none","no","1","male","0","0","lane","unk","750","no","no","no","0","notImpair","3","FALSE","46_60","utility","unk","unk"
"9298","spring","sat","morn","offRoad","day","clear","twoWayDivide","dry","none","no","1","male","0","0","shoulder","unk","990","no","yes","no","0","notImpair","5","TRUE","31_45","utility","55_200","75plus"
"9301","wint","fri","nightEarly","onRoad","darkNotLgt","fog","twoWayDivide","wet","none","unk","1","male","0","0","lane","unk","750","yes","no","yes","2","tempImpair","3","TRUE","46_60","utility","unk","45"
"9302","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","1","male","0","0","lane","straight","750","no","no","no","4","tempImpair","99","FALSE","31_45","utility","unk","unk"
"9303","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","1","male","0","0","lane","straight","750","no","no","no","2","tempImpair","99","FALSE","31_45","utility","unk","unk"
"9304","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","1","male","0","0","lane","straight","750","no","no","no","0","tempImpair","99","FALSE","31_45","utility","unk","unk"
"9305","wint","wkday","nightEarly","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","none","no","1","female","0","0","lane","straight","400","no","no","no","19","notImpair","5","TRUE","31_45","auto","20_25","25"
"9306","wint","wkday","nightEarly","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","none","no","1","female","0","0","lane","straight","400","no","no","no","9","notImpair","5","TRUE","31_45","auto","20_25","25"
"9307","wint","wkday","nightEarly","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","none","no","1","female","0","0","lane","straight","400","no","no","no","4","notImpair","5","TRUE","31_45","auto","20_25","25"
"9314","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","female","9","0","crossWalk","left","790","no","no","yes","0","notImpair","2","FALSE","16_30","auto","unk","unk"
"9315","wint","sun","aftern","onRoad","day","cloud","twoWayNoDivide","dry","lightSignal","no","11","female","1","0","lane","left","790","no","no","no","2","notImpair","3","TRUE","31_45","auto","10_15","35"
"9316","wint","sun","aftern","onRoad","day","cloud","twoWayNoDivide","dry","lightSignal","no","11","female","1","0","lane","left","790","no","no","no","3","notImpair","3","TRUE","31_45","auto","10_15","35"
"9317","wint","wkday","morn","onRoad","dawnDusk","clear","unk","wetOther","lightSignal","no","11","male","0","0","lane","unk","790","no","no","no","2","notImpair","3","FALSE","46_60","auto","unk","unk"
"9318","wint","wkday","morn","onRoad","dawnDusk","clear","unk","wetOther","lightSignal","no","11","male","0","0","lane","unk","790","no","no","no","12","notImpair","3","FALSE","46_60","auto","unk","unk"
"9319","wint","sun","morn","onRoad","day","clear","unk","wetOther","lightSignal","no","10","female","0","0","crossWalk","unk","790","yes","no","no","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"9323","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","12","physImpair","3","TRUE","46_60","utility","unk","35"
"9324","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","male","0","0","crossWalk","left","790","no","no","no","0","notImpair","99","FALSE","46_60","utility","unk","unk"
"9326","wint","wkday","morn","onRoad","day","cloud","unk","wet","unk","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","61_75","auto","unk","25"
"9334","wint","sun","aftern","onRoad","darkLgt","clear","unk","unk","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","4","TRUE","0_15","auto","unk","unk"
"9335","wint","sun","aftern","onRoad","darkLgt","clear","unk","unk","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","16","TRUE","0_15","auto","unk","unk"
"9336","wint","wkday","morn","onRoad","darkLgt","cloud","twoWayNoDivide","wet","none","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","0_15","lightTruck","unk","25"
"9337","spring","fri","morn","onRoad","day","clear","nonTraffic","unk","none","no","10","male","0","1","shoulder","unk","460","no","no","no","0","notImpair","3","FALSE","31_45","lightTruck","unk","none"
"9338","wint","fri","nightEarly","onRoad","darkNotLgt","snow","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","FALSE","0_15","utility","unk","40"
"9339","wint","fri","nightEarly","onRoad","darkNotLgt","snow","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","0_15","utility","unk","40"
"9340","wint","fri","nightEarly","onRoad","darkNotLgt","snow","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","19","notImpair","3","FALSE","0_15","utility","unk","40"
"9341","wint","fri","aftern","onRoad","day","clear","unk","dry","none","no","8","female","0","0","lane","unk","200","no","no","no","12","notImpair","3","FALSE","61_75","auto","unk","unk"
"9342","wint","wkday","nightEarly","onRoad","darkLgt","cloud","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","yes","no","yes","2","tempImpair","3","TRUE","31_45","lightTruck","unk","35"
"9343","wint","wkday","nightEarly","onRoad","darkLgt","cloud","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","yes","no","yes","12","tempImpair","3","TRUE","31_45","lightTruck","unk","35"
"9344","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","61_75","utility","unk","unk"
"9345","wint","wkday","morn","onRoad","darkLgt","cloud","twoWayNoDivide","wet","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","0_15","auto","0_5","35"
"9346","wint","wkday","aftern","onRoad","day","cloud","unk","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","11","notImpair","8","FALSE","46_60","auto","unk","unk"
"9347","wint","wkday","aftern","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","female","0","0","unk","left","790","yes","no","no","2","notImpair","3","FALSE","16_30","utility","unk","unk"
"9348","wint","wkday","aftern","onRoad","darkLgt","clear","unk","dry","none","no","10","female","0","0","lane","unk","790","no","no","yes","0","notImpair","3","FALSE","31_45","auto","5_10","30"
"9349","wint","wkday","aftern","onRoad","darkLgt","clear","unk","dry","none","no","10","female","0","0","lane","unk","790","no","no","yes","0","notImpair","3","FALSE","31_45","auto","5_10","30"
"9350","wint","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","none","no","9","male","0","0","lane","unk","990","yes","no","no","0","notImpair","8","FALSE","31_45","auto","unk","unk"
"9351","wint","wkday","aftern","onRoad","day","clear","unk","dry","none","no","13","female","0","1","lane","unk","200","no","no","no","12","notImpair","3","FALSE","75plus","auto","unk","unk"
"9352","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","wet","physSign","no","1","female","1","1","crossWalk","straight","750","yes","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"9353","wint","wkday","morn","offRoad","day","clear","unk","dry","none","unk","9","female","0","0","unk","unk","990","yes","no","yes","0","notImpair","99","FALSE","46_60","lightTruck","unk","unk"
"9354","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","10","female","0","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
"9359","wint","sat","nightLate","onRoad","dawnDusk","clear","unk","dry","lightSignal","no","11","male","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","31_45","heavyTruck","unk","unk"
"9360","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","male","0","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","31_45","auto","unk","unk"
